n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
47,0,local1,10000000,1,0.62700480400000003,6.27004804e-08,62.700480399999996,1950439,0.19504389999999999,-41.14887434609976,0.2014464532562642
47,0,uniform,10000000,1,30.934997280000001,3.093499728e-06,3093.4997279999998,219,2.19e-05,-35.199890769787423,0.2014464532562642
47,1,local1,10000000,1,0.64383966100000001,6.4383966100000007e-08,64.383966100000009,2094586,0.20945859999999999,-39.27144931662545,0.20024510472350449
47,1,uniform,10000000,1,30.942422685,3.0942422685000001e-06,3094.2422685000001,201,2.0100000000000001e-05,-33.820113498142803,0.20024510472350449
47,2,local1,10000000,1,0.64878065100000004,6.48780651e-08,64.878065100000001,2163169,0.21631690000000001,-40.676933976165564,0.20322076310132972
47,2,uniform,10000000,1,30.943146387999999,3.0943146387999999e-06,3094.3146388,281,2.8099999999999999e-05,-27.018209267868656,0.20322076310132972
47,3,local1,10000000,1,0.61929341900000001,6.19293419e-08,61.929341899999997,1870145,0.1870145,-47.863103831777245,0.20828285463080687
47,3,uniform,10000000,1,30.940165400000001,3.0940165400000002e-06,3094.0165400000001,403,4.0299999999999997e-05,-35.133008561959691,0.20828285463080687
47,4,local1,10000000,1,0.60114311600000003,6.0114311600000005e-08,60.114311600000008,1882769,0.1882769,-46.927488107064981,0.19654574522347668
47,4,uniform,10000000,1,30.938879866000001,3.0938879866e-06,3093.8879866000002,135,1.3499999999999999e-05,-36.908749176782408,0.19654574522347668
47,5,local1,10000000,1,0.59108544699999999,5.9108544699999996e-08,59.108544699999996,1742107,0.1742107,-48.924761166534225,0.21500761878761288
47,5,uniform,10000000,1,30.934526029000001,3.0934526028999999e-06,3093.4526028999999,169,1.6900000000000001e-05,-27.501442412934061,0.21500761878761288
47,6,local1,10000000,1,0.65866232199999997,6.58662322e-08,65.866232199999999,2207637,0.22076370000000001,-34.813568569457075,0.20480262479365363
47,6,uniform,10000000,1,30.936920985,3.0936920985000002e-06,3093.6920985000002,231,2.3099999999999999e-05,-32.198431226470291,0.20480262479365363
47,7,local1,10000000,1,0.63227084700000002,6.3227084700000006e-08,63.227084700000006,2017119,0.2017119,-36.575168242063675,0.19856054776206383
47,7,uniform,10000000,1,30.93830659,3.0938306589999999e-06,3093.8306589999997,263,2.6299999999999999e-05,-32.828705923986192,0.19856054776206383
47,8,local1,10000000,1,0.64477425300000002,6.4477425300000007e-08,64.477425300000007,2122143,0.21221429999999999,-37.395154288990653,0.20629653601295894
47,8,uniform,10000000,1,30.943240930999998,3.0943240930999997e-06,3094.3240930999996,44,4.4000000000000002e-06,-37.362719959243755,0.20629653601295894
47,9,local1,10000000,1,0.58125439800000001,5.8125439799999997e-08,58.125439799999995,1558940,0.155894,-53.664231966634787,0.21091109669102057
47,9,uniform,10000000,1,30.936358353999999,3.0936358353999999e-06,3093.6358353999999,93,9.3000000000000007e-06,-36.739020822151232,0.21091109669102057
47,10,local1,10000000,1,0.63652965399999994,6.3652965399999993e-08,63.652965399999992,2064853,0.20648530000000001,-33.31312196026348,0.19897235971424754
47,10,uniform,10000000,1,30.943737066000001,3.0943737066000001e-06,3094.3737066000003,177,1.77e-05,-33.901983621007801,0.19897235971424754
47,11,local1,10000000,1,0.61985141600000004,6.1985141600000001e-08,61.985141599999999,1905837,0.19058369999999999,-35.995607471038426,0.20794743920967285
47,11,uniform,10000000,1,30.936700003999999,3.0936700004e-06,3093.6700003999999,202,2.02e-05,-37.924230352265155,0.20794743920967285
47,12,local1,10000000,1,0.63446838500000002,6.3446838500000009e-08,63.446838500000005,2013215,0.20132149999999999,-39.378193346909889,0.20727331248268438
47,12,uniform,10000000,1,30.941155179999999,3.0941155179999999e-06,3094.1155180000001,729,7.2899999999999997e-05,-36.989514884123302,0.20727331248268438
47,13,local1,10000000,1,0.60215993099999998,6.0215993099999997e-08,60.215993099999999,1816445,0.18164449999999999,-44.510542417026947,0.20960156839992453
47,13,uniform,10000000,1,30.941993712999999,3.0941993712999999e-06,3094.1993712999997,243,2.4300000000000001e-05,-38.024215427816522,0.20960156839992453
47,14,local1,10000000,1,0.65925290000000003,6.5925290000000009e-08,65.925290000000004,2268750,0.22687499999999999,-29.899738866019746,0.20331634269751397
47,14,uniform,10000000,1,30.933667038999999,3.0933667039e-06,3093.3667039000002,714,7.1400000000000001e-05,-28.290588081339429,0.20331634269751397
47,15,local1,10000000,1,0.65284590399999998,6.5284590399999994e-08,65.284590399999999,2172927,0.21729270000000001,-39.90788190565425,0.20621056346714858
47,15,uniform,10000000,1,30.940075447000002,3.0940075447000001e-06,3094.0075446999999,253,2.5299999999999998e-05,-35.776099212830808,0.20621056346714858
47,16,local1,10000000,1,0.64959498900000001,6.4959498899999995e-08,64.9594989,2138870,0.21388699999999999,-38.752777519807779,0.19942435324388946
