n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
12,0,local1,10000000,1,0.39671358499999998,3.9671358499999995e-08,39.671358499999997,2446970,0.244697,-11.359421682611465,0.43384264781441212
12,0,uniform,10000000,1,4.033032725,4.0330327249999998e-07,403.30327249999999,429246,0.0429246,-8.4182387204213214,0.43384264781441212
12,1,local1,10000000,1,0.42940933799999997,4.2940933799999996e-08,42.940933799999996,3033847,0.30338470000000001,-8.5996183591954765,0.34930627563183758
12,1,uniform,10000000,1,4.0411596449999996,4.0411596449999997e-07,404.11596449999996,654385,0.065438499999999997,-5.4422073244293721,0.34930627563183758
12,2,local1,10000000,1,0.37340664400000001,3.7340664400000002e-08,37.340664400000001,2428911,0.2428911,-11.790491508347955,0.36761385537029334
12,2,uniform,10000000,1,4.0262901949999996,4.0262901949999994e-07,402.62901949999991,258629,0.025862900000000001,-7.9112239439543952,0.36761385537029334
12,3,local1,10000000,1,0.41288479500000003,4.1288479500000004e-08,41.288479500000001,2861154,0.28611540000000002,-8.9745518792829966,0.4262601412570034
12,3,uniform,10000000,1,4.0424637829999996,4.0424637829999999e-07,404.2463783,490601,0.049060100000000002,-8.2108529074114962,0.4262601412570034
12,4,local1,10000000,1,0.41834653399999999,4.1834653400000002e-08,41.834653400000001,2906719,0.29067189999999998,-7.9917555108064438,0.34972037418687291
12,4,uniform,10000000,1,4.0335698469999999,4.0335698469999999e-07,403.3569847,553308,0.055330799999999999,-9.5664753730477603,0.34972037418687291
12,5,local1,10000000,1,0.35769434700000002,3.5769434700000005e-08,35.769434700000005,2301067,0.2301067,-3.20121859881989,0.36312821377903298
12,5,uniform,10000000,1,4.0291857599999998,4.0291857599999998e-07,402.91857599999997,197326,0.019732599999999999,-12.078898808799474,0.36312821377903298
12,6,local1,10000000,1,0.41897948299999999,4.1897948299999997e-08,41.897948299999996,2952455,0.29524549999999999,-3.3273017139391223,0.36732486700149181
12,6,uniform,10000000,1,4.0294843140000003,4.0294843140000005e-07,402.94843140000006,551721,0.055172100000000002,-8.7641929983342344,0.36732486700149181
12,7,local1,10000000,1,0.41529058499999999,4.1529058500000001e-08,41.529058499999998,2996766,0.29967660000000002,-6.1489446703243038,0.42373706900118829
12,7,uniform,10000000,1,4.0293620600000004,4.0293620600000003e-07,402.93620600000003,541272,0.0541272,-9.7145394821801787,0.42373706900118829
12,8,local1,10000000,1,0.41938772800000002,4.1938772800000003e-08,41.938772800000002,2714496,0.27144960000000001,-10.58194319109765,0.35009976278378707
12,8,uniform,10000000,1,4.041131236,4.0411312360000001e-07,404.11312359999999,585334,0.058533399999999999,-6.0636791171393725,0.35009976278378707
12,9,local1,10000000,1,0.37502901500000002,3.7502901500000002e-08,37.5029015,2423946,0.24239459999999999,-7.2740480877082767,0.42929821815065861
12,9,uniform,10000000,1,4.030897618,4.0308976179999999e-07,403.08976179999996,315964,0.031596399999999997,-7.8562038073798606,0.42929821815065861
12,10,local1,10000000,1,0.36558589699999999,3.65585897e-08,36.558589699999999,2468251,0.24682509999999999,-10.999492703923478,0.37812852949660053
12,10,uniform,10000000,1,4.027622343,4.027622343e-07,402.76223429999999,250463,0.025046300000000001,-9.9204118198271889,0.37812852949660053
12,11,local1,10000000,1,0.35407253799999999,3.5407253799999999e-08,35.407253799999999,2116054,0.2116054,-11.11148656558046,0.46754244299345205
12,11,uniform,10000000,1,4.0275608399999996,4.0275608399999997e-07,402.75608399999999,245110,0.024511000000000002,-11.111486565575106,0.46754244299345205
12,12,local1,10000000,1,0.35380290199999997,3.53802902e-08,35.380290199999997,2166521,0.21665209999999999,-9.4430873677442229,0.41162233231103085
12,12,uniform,10000000,1,4.0287446769999997,4.0287446769999995e-07,402.87446769999997,203585,0.020358500000000002,-11.37412143522792,0.41162233231103085
12,13,local1,10000000,1,0.41002244599999998,4.1002244600000001e-08,41.002244599999997,2924736,0.2924736,-7.8928745485602754,0.38763830076257266
12,13,uniform,10000000,1,4.0367458300000001,4.0367458300000002e-07,403.67458300000004,411733,0.041173300000000003,-6.3020927428067495,0.38763830076257266
