n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
24,0,local1,10000000,1,0.67098374500000002,6.7098374500000005e-08,67.098374500000006,2044659,0.20446590000000001,-18.305444646379023,0.29188803185639228
24,0,uniform,10000000,1,16.784504892000001,1.6784504892000001e-06,1678.4504892000002,9831,0.00098309999999999999,-20.566536968966812,0.29188803185639228
24,1,local1,10000000,1,0.63589395699999995,6.3589395699999997e-08,63.589395699999997,1874419,0.18744189999999999,-17.196199376641918,0.28280929455346593
24,1,uniform,10000000,1,16.791784795000002,1.6791784795000001e-06,1679.1784795000001,10214,0.0010214,-17.444192751137759,0.28280929455346593
24,2,local1,10000000,1,0.72685422499999996,7.2685422500000003e-08,72.685422500000001,2449830,0.24498300000000001,-20.981157648151463,0.28851868723200097
24,2,uniform,10000000,1,16.793814002000001,1.6793814002000002e-06,1679.3814002000001,34009,0.0034009000000000001,-15.277643149307401,0.28851868723200097
24,3,local1,10000000,1,0.64124440800000004,6.4124440800000007e-08,64.124440800000002,1972143,0.19721430000000001,-22.16009894226827,0.30420547592419789
24,3,uniform,10000000,1,16.788080435000001,1.6788080435000001e-06,1678.8080435000002,10163,0.0010162999999999999,-17.465302919035594,0.30420547592419789
24,4,local1,10000000,1,0.71651677300000005,7.1651677300000003e-08,71.651677300000003,2401167,0.24011669999999999,-20.076189068819705,0.29514022430164266
24,4,uniform,10000000,1,16.790234798,1.6790234798e-06,1679.0234798000001,24224,0.0024223999999999999,-19.473225975052731,0.29514022430164266
24,5,local1,10000000,1,0.72920465800000001,7.29204658e-08,72.920465800000002,2502062,0.25020619999999999,-18.711182162482029,0.29888928341217014
24,5,uniform,10000000,1,16.798461489000001,1.6798461489000001e-06,1679.8461489000001,30966,0.0030966000000000001,-15.998683534643076,0.29888928341217014
24,6,local1,10000000,1,0.66009994100000002,6.6009994100000007e-08,66.0099941,2121878,0.21218780000000001,-18.42717155548322,0.27612835753428794
24,6,uniform,10000000,1,16.790962899,1.6790962899e-06,1679.0962898999999,19447,0.0019446999999999999,-10.986181883244759,0.27612835753428794
24,7,local1,10000000,1,0.72708636299999996,7.2708636299999994e-08,72.708636299999995,2431330,0.24313299999999999,-16.537064444418309,0.26733281467648884
24,7,uniform,10000000,1,16.785351953999999,1.6785351953999999e-06,1678.5351953999998,37643,0.0037642999999999999,-20.005790650916275,0.26733281467648884
24,8,local1,10000000,1,0.72099673099999995,7.2099673099999991e-08,72.09967309999999,2380817,0.23808170000000001,-6.7389577031418408,0.28027387772027279
24,8,uniform,10000000,1,16.790331907999999,1.6790331907999998e-06,1679.0331907999998,32359,0.0032358999999999999,-19.82140041417308,0.28027387772027279
24,9,local1,10000000,1,0.69210518899999995,6.9210518899999991e-08,69.210518899999997,2294957,0.2294957,-17.870610758954008,0.27489958340963361
24,9,uniform,10000000,1,16.800134185000001,1.6800134185000001e-06,1680.0134185000002,20077,0.0020076999999999998,-16.11500427435762,0.27489958340963361
