n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
26,0,local1,10000000,1,0.72644010800000003,7.2644010800000009e-08,72.644010800000004,2459281,0.24592810000000001,-18.148573798354594,0.27469531198941305
26,0,uniform,10000000,1,18.871028298999999,1.8871028298999999e-06,1887.1028299,22394,0.0022393999999999999,-22.376493677724149,0.27469531198941305
26,1,local1,10000000,1,0.61489257900000005,6.1489257900000003e-08,61.489257900000005,1779922,0.17799219999999999,-22.724988007536627,0.28586811969718917
26,1,uniform,10000000,1,18.871561313000001,1.8871561313000001e-06,1887.1561313000002,2906,0.00029060000000000002,-27.338077382007395,0.28586811969718917
26,2,local1,10000000,1,0.71941700500000005,7.1941700500000009e-08,71.94170050000001,2397381,0.23973810000000001,-18.363607591615242,0.2548972996316653
26,2,uniform,10000000,1,18.866335011,1.8866335011e-06,1886.6335011000001,20795,0.0020795000000000002,-24.640724170677458,0.2548972996316653
26,3,local1,10000000,1,0.69766563299999995,6.9766563299999993e-08,69.766563299999987,2327226,0.2327226,-24.707562502066377,0.27385355663968092
26,3,uniform,10000000,1,18.872656336999999,1.8872656337e-06,1887.2656336999999,20695,0.0020695000000000002,-19.594280673507015,0.27385355663968092
26,4,local1,10000000,1,0.66555525699999996,6.6555525699999993e-08,66.55552569999999,2064604,0.20646039999999999,-19.302280877725554,0.26225797126810491
26,4,uniform,10000000,1,18.868949913000002,1.8868949913000003e-06,1886.8949913000004,7991,0.00079909999999999996,-23.44036094998296,0.26225797126810491
26,5,local1,10000000,1,0.67072925500000002,6.7072925500000002e-08,67.072925499999997,2066111,0.20661109999999999,-22.285322999372006,0.27185307615117671
26,5,uniform,10000000,1,18.868104036999998,1.8868104036999999e-06,1886.8104036999998,9137,0.00091370000000000004,-22.782685615835955,0.27185307615117671
26,6,local1,10000000,1,0.71797101299999999,7.1797101299999998e-08,71.797101299999994,2505238,0.25052380000000002,-19.717641378387679,0.26832015387013769
26,6,uniform,10000000,1,18.87087004,1.887087004e-06,1887.087004,14362,0.0014362000000000001,-19.316540516828379,0.26832015387013769
26,7,local1,10000000,1,0.72721993699999998,7.2721993700000001e-08,72.721993699999999,2416869,0.24168690000000001,-22.061019557423936,0.25704921140543957
26,7,uniform,10000000,1,18.870108571999999,1.8870108571999999e-06,1887.0108571999999,18799,0.0018799000000000001,-17.898082483577497,0.25704921140543957
26,8,local1,10000000,1,0.685132988,6.8513298799999995e-08,68.513298800000001,2144883,0.21448829999999999,-12.737016572218163,0.26409313902451542
26,8,uniform,10000000,1,18.870630370000001,1.887063037e-06,1887.0630369999999,8812,0.00088119999999999995,-23.508850104057895,0.26409313902451542
26,9,local1,10000000,1,0.74237282299999996,7.4237282299999994e-08,74.23728229999999,2572813,0.25728129999999999,-11.759682515145693,0.26039531459469456
