n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
38,0,local1,10000000,1,0.54506667600000003,5.45066676e-08,54.5066676,1983193,0.1983193,-34.10343583968325,0.22437538658993381
38,0,uniform,10000000,1,22.490318072000001,2.2490318072e-06,2249.0318072,1127,0.0001127,-30.399922482516125,0.22437538658993381
38,1,local1,10000000,1,0.55566643800000004,5.5566643800000006e-08,55.566643800000008,2080757,0.2080757,-34.039183224275696,0.2308631664959524
38,1,uniform,10000000,1,22.488674132,2.2488674132000002e-06,2248.8674132000001,97,9.7000000000000003e-06,-32.130305390809319,0.2308631664959524
38,2,local1,10000000,1,0.57752721399999996,5.7752721399999995e-08,57.752721399999992,2242507,0.2242507,-33.060534780419928,0.22430250256087211
38,2,uniform,10000000,1,22.488107337999999,2.2488107338e-06,2248.8107338,745,7.4499999999999995e-05,-29.763051884740527,0.22430250256087211
38,3,local1,10000000,1,0.59780334499999999,5.9780334499999992e-08,59.780334499999995,2470095,0.24700949999999999,-30.983525947082423,0.22852520058194498
38,3,uniform,10000000,1,22.488347827999998,2.2488347827999999e-06,2248.8347828000001,2848,0.00028479999999999998,-28.209694201362339,0.22852520058194498
38,4,local1,10000000,1,0.56445416699999995,5.6445416699999992e-08,56.445416699999996,2167785,0.21677850000000001,-32.145283533198416,0.2325090630206211
38,4,uniform,10000000,1,22.482516360999998,2.2482516360999999e-06,2248.2516360999998,712,7.1199999999999996e-05,-32.055455387473572,0.2325090630206211
38,5,local1,10000000,1,0.531159151,5.3115915100000002e-08,53.115915100000002,1862613,0.18626129999999999,-25.169493501882734,0.2141762320621636
38,5,uniform,10000000,1,22.489369337999999,2.2489369338e-06,2248.9369338000001,849,8.4900000000000004e-05,-30.69690954189765,0.2141762320621636
38,6,local1,10000000,1,0.56764077300000004,5.6764077300000004e-08,56.764077300000004,2187180,0.218718,-35.170756757141071,0.22846434566509347
38,6,uniform,10000000,1,22.486783902999999,2.2486783902999999e-06,2248.6783903,1666,0.00016660000000000001,-23.818083090854543,0.22846434566509347
38,7,local1,10000000,1,0.52729710799999996,5.2729710799999997e-08,52.729710799999999,1894368,0.18943679999999999,-29.142847654593581,0.22094951250696943
38,7,uniform,10000000,1,22.485503682000001,2.2485503682000001e-06,2248.5503681999999,498,4.9799999999999998e-05,-28.364038861619861,0.22094951250696943
38,8,local1,10000000,1,0.55646785099999996,5.5646785099999998e-08,55.646785099999995,2068992,0.20689920000000001,-35.485512465864375,0.22314160266826263
38,8,uniform,10000000,1,22.490573008999998,2.2490573008999999e-06,2249.0573009,1006,0.00010060000000000001,-24.338207159273466,0.22314160266826263
38,9,local1,10000000,1,0.55616229399999995,5.5616229399999997e-08,55.616229399999995,2061233,0.20612330000000001,-37.98043650042591,0.2239214319291909
38,9,uniform,10000000,1,22.487056032000002,2.2487056032e-06,2248.7056032,231,2.3099999999999999e-05,-32.674650067971157,0.2239214319291909
38,10,local1,10000000,1,0.57105437699999995,5.7105437699999996e-08,57.105437699999996,2232455,0.22324550000000001,-33.06536949359824,0.22351410836971894
