n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
37,0,local1,10000000,1,0.57727667000000005,5.7727667000000002e-08,57.727667000000004,2162009,0.2162009,-27.260284973482669,0.22629655872759594
37,0,uniform,10000000,1,21.613069139,2.1613069139e-06,2161.3069138999999,1703,0.00017029999999999999,-28.633647399422749,0.22629655872759594
37,1,local1,10000000,1,0.51904843099999998,5.1904843099999995e-08,51.904843099999994,1719769,0.17197689999999999,-38.032149411088007,0.23631699715297774
37,1,uniform,10000000,1,21.609803042999999,2.1609803042999999e-06,2160.9803042999997,494,4.9400000000000001e-05,-33.632847532799701,0.23631699715297774
37,2,local1,10000000,1,0.56714762500000004,5.6714762500000007e-08,56.714762500000006,2151841,0.21518409999999999,-27.429064942691319,0.23132756868405427
37,2,uniform,10000000,1,21.615734668000002,2.1615734668e-06,2161.5734668,2207,0.0002207,-29.775971679459296,0.23132756868405427
37,3,local1,10000000,1,0.570242464,5.7024246400000001e-08,57.024246400000003,2144597,0.2144597,-36.08100666880582,0.23456496372290664
37,3,uniform,10000000,1,21.614253369,2.1614253369000002e-06,2161.4253369000003,289,2.8900000000000001e-05,-33.313165732339598,0.23456496372290664
37,4,local1,10000000,1,0.58653402799999999,5.8653402799999999e-08,58.653402800000002,2290534,0.22905339999999999,-27.979006355412693,0.2260534230652558
37,4,uniform,10000000,1,21.612691036000001,2.1612691036000002e-06,2161.2691036000001,1069,0.0001069,-25.162260313444648,0.2260534230652558
37,5,local1,10000000,1,0.54482175600000005,5.4482175600000007e-08,54.482175600000005,1936733,0.19367329999999999,-23.234454397886172,0.23375432444171285
37,5,uniform,10000000,1,21.610277365999998,2.1610277366e-06,2161.0277366,588,5.8799999999999999e-05,-33.727390761240244,0.23375432444171285
37,6,local1,10000000,1,0.52200697100000004,5.2200697100000006e-08,52.200697100000006,1789644,0.1789644,-29.675815456075824,0.22577954922976648
37,6,uniform,10000000,1,21.614707488000001,2.1614707487999999e-06,2161.4707487999999,1104,0.0001104,-33.087207635398386,0.22577954922976648
37,7,local1,10000000,1,0.58514261199999995,5.8514261199999994e-08,58.514261199999993,2310289,0.23102890000000001,-27.794643799166007,0.24322210811592881
37,7,uniform,10000000,1,21.608759406000001,2.1608759405999999e-06,2160.8759405999999,1148,0.0001148,-31.898844804980968,0.24322210811592881
37,8,local1,10000000,1,0.548254558,5.4825455799999999e-08,54.8254558,1982041,0.19820409999999999,-36.326878184258717,0.23563294449222355
37,8,uniform,10000000,1,21.612244491999999,2.1612244492e-06,2161.2244492,370,3.6999999999999998e-05,-28.571551426361445,0.23563294449222355
37,9,local1,10000000,1,0.60507205200000003,6.0507205200000006e-08,60.507205200000008,2408998,0.2408998,-31.18986991505804,0.23552593510306807
37,9,uniform,10000000,1,21.609860788999999,2.1609860788999999e-06,2160.9860788999999,2766,0.0002766,-26.91160748842573,0.23552593510306807
37,10,local1,10000000,1,0.60158766900000005,6.015876690000001e-08,60.15876690000001,2394909,0.23949090000000001,-32.281128774228129,0.23025864930522688
37,10,uniform,10000000,1,21.608220371000002,2.1608220371000002e-06,2160.8220371000002,2211,0.00022110000000000001,-28.838811439443042,0.23025864930522688
37,11,local1,10000000,1,0.538068506,5.3806850600000002e-08,53.806850600000004,1859670,0.18596699999999999,-31.338975830087083,0.23613968891880113
37,11,uniform,10000000,1,21.609576564000001,2.1609576564000002e-06,2160.9576564000004,1292,0.0001292,-29.608472446748564,0.23613968891880113
37,12,local1,10000000,1,0.54358941299999997,5.4358941299999993e-08,54.358941299999991,1907421,0.1907421,-29.827287961913406,0.23077082955669756
37,12,uniform,10000000,1,21.612188558,2.1612188557999998e-06,2161.2188557999998,59,5.9000000000000003e-06,-31.687132539706909,0.23077082955669756
37,13,local1,10000000,1,0.53888735200000004,5.3888735200000002e-08,53.888735199999999,1851776,0.1851776,-31.706095235278763,0.23145067003911651
37,13,uniform,10000000,1,21.613517819999998,2.161351782e-06,2161.3517820000002,1051,0.00010509999999999999,-31.927302222923682,0.23145067003911651
37,14,local1,10000000,1,0.59234044200000002,5.9234044200000004e-08,59.234044200000007,2259405,0.22594049999999999,-23.787207447115243,0.24330094368903396
37,14,uniform,10000000,1,21.613200658,2.1613200658e-06,2161.3200658000001,1431,0.00014310000000000001,-27.217930446622905,0.24330094368903396
37,15,local1,10000000,1,0.52917444000000002,5.2917443999999999e-08,52.917443999999996,1760700,0.17607,-33.12955976441085,0.22914039796535418
37,15,uniform,10000000,1,21.611935831,2.1611935831000001e-06,2161.1935831000001,272,2.72e-05,-32.069030989078549,0.22914039796535418
37,16,local1,10000000,1,0.54877272099999996,5.4877272099999998e-08,54.877272099999999,1985854,0.1985854,-31.941736679179165,0.22946688432914927
37,16,uniform,10000000,1,21.610284032999999,2.1610284033e-06,2161.0284032999998,1008,0.0001008,-30.638090604566976,0.22946688432914927
37,17,local1,10000000,1,0.60146039799999995,6.0146039799999998e-08,60.146039799999997,2432750,0.24327499999999999,-22.804937843073077,0.22866004992966393
37,17,uniform,10000000,1,21.611750713999999,2.1611750713999999e-06,2161.1750714,3418,0.00034180000000000001,-28.98087977082686,0.22866004992966393
37,18,local1,10000000,1,0.56791880500000003,5.67918805e-08,56.791880499999998,2138310,0.21383099999999999,-28.107776841046846,0.24588717857029635
37,18,uniform,10000000,1,21.610770603999999,2.1610770604e-06,2161.0770603999999,990,9.8999999999999994e-05,-32.603223070124187,0.24588717857029635
37,19,local1,10000000,1,0.59068497099999995,5.9068497099999995e-08,59.068497099999995,2338676,0.23386760000000001,-25.45130533963664,0.23926633988875753
37,19,uniform,10000000,1,21.607770849000001,2.1607770849e-06,2160.7770848999999,1208,0.0001208,-23.64667369395055,0.23926633988875753
