n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
22,0,local1,10000000,1,0.647327549,6.4732754900000004e-08,64.732754900000003,2248365,0.22483649999999999,-14.560238923154865,0.31229020037447613
22,0,uniform,10000000,1,14.621382067000001,1.4621382067000001e-06,1462.1382067000002,33822,0.0033822000000000001,-20.637977569041968,0.31229020037447613
22,1,local1,10000000,1,0.652166511,6.5216651099999994e-08,65.216651099999993,2302484,0.23024839999999999,-17.776078955637079,0.28921221807014591
22,1,uniform,10000000,1,14.589136543,1.4589136543000001e-06,1458.9136543000002,34835,0.0034835000000000001,-18.582298021481307,0.28921221807014591
22,2,local1,10000000,1,0.61743424499999999,6.1743424500000004e-08,61.743424500000003,2032620,0.203262,-12.284870442803866,0.31843503648028759
22,2,uniform,10000000,1,14.626535449,1.4626535449000001e-06,1462.6535449,24817,0.0024816999999999999,-12.999427121029843,0.31843503648028759
22,3,local1,10000000,1,0.58449551300000002,5.8449551300000002e-08,58.449551300000003,1879988,0.18799879999999999,-20.543381150166454,0.28204913067686699
22,3,uniform,10000000,1,14.621457126999999,1.4621457126999998e-06,1462.1457126999999,14339,0.0014339000000000001,-21.743298223455668,0.28204913067686699
22,4,local1,10000000,1,0.583157174,5.8315717399999997e-08,58.315717399999997,2003400,0.20033999999999999,-22.609879526130715,0.28729956530741424
22,4,uniform,10000000,1,14.568648751,1.4568648751e-06,1456.8648751000001,8687,0.00086870000000000003,-18.015750944908003,0.28729956530741424
22,5,local1,10000000,1,0.673680108,6.7368010799999995e-08,67.368010799999993,2471710,0.247171,-12.576559727926909,0.31136150281490499
22,5,uniform,10000000,1,14.585655567,1.4585655567e-06,1458.5655566999999,49793,0.0049792999999999999,-15.624462939556061,0.31136150281490499
22,6,local1,10000000,1,0.62788185900000004,6.2788185900000011e-08,62.788185900000009,2200816,0.22008159999999999,-19.94592617046651,0.29131326259485213
22,6,uniform,10000000,1,14.587997629,1.4587997628999999e-06,1458.7997628999999,26770,0.0026770000000000001,-16.009109548409299,0.29131326259485213
22,7,local1,10000000,1,0.66214469499999995,6.6214469499999996e-08,66.214469499999993,2387514,0.2387514,-20.68141898076362,0.28832770604286978
22,7,uniform,10000000,1,14.583421106999999,1.4583421107e-06,1458.3421107000001,43187,0.0043187,-14.23718687206598,0.28832770604286978
22,8,local1,10000000,1,0.684203161,6.8420316100000003e-08,68.420316100000008,2561563,0.2561563,-16.033795650689576,0.28353671944920283
22,8,uniform,10000000,1,14.614392962,1.4614392962000001e-06,1461.4392962000002,52590,0.0052589999999999998,-11.734665117155245,0.28353671944920283
22,9,local1,10000000,1,0.66551238099999999,6.6551238099999996e-08,66.551238099999992,2451743,0.24517430000000001,-13.856439792813639,0.29776471372939411
22,9,uniform,10000000,1,14.579045451000001,1.4579045451e-06,1457.9045451,55326,0.0055326000000000004,-12.360702778678444,0.29776471372939411
22,10,local1,10000000,1,0.626723217,6.2672321699999999e-08,62.672321699999998,2214883,0.2214883,-13.529604389894754,0.31536337492619393
22,10,uniform,10000000,1,14.586952646,1.4586952646000001e-06,1458.6952646000002,23174,0.0023173999999999998,-20.024484972955193,0.31536337492619393
22,11,local1,10000000,1,0.57631078499999999,5.7631078500000002e-08,57.631078500000001,2017805,0.2017805,-11.269679137985745,0.29642343065132432
22,11,uniform,10000000,1,14.57545393,1.457545393e-06,1457.5453930000001,20462,0.0020462000000000002,-21.667718322964728,0.29642343065132432
