n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
17,0,local1,10000000,1,0.408420014,4.08420014e-08,40.842001400000001,2099639,0.20996390000000001,-8.8008098862690982,0.340361746155739
17,0,uniform,10000000,1,10.019102544000001,1.0019102544000001e-06,1001.9102544000001,82843,0.0082842999999999997,-10.013145215036459,0.340361746155739
17,1,local1,10000000,1,0.41479010700000002,4.1479010699999999e-08,41.479010699999996,2073120,0.207312,-14.478895703645641,0.34474821463735783
17,1,uniform,10000000,1,10.016035748,1.0016035748000001e-06,1001.6035748,48712,0.0048712,-18.191111537851441,0.34474821463735783
17,2,local1,10000000,1,0.448787088,4.4878708800000001e-08,44.878708799999998,2425264,0.2425264,-11.533324921119917,0.33229998137138084
17,2,uniform,10000000,1,10.020442571,1.0020442571000001e-06,1002.0442571000001,126420,0.012642,-9.8885252347632875,0.33229998137138084
17,3,local1,10000000,1,0.45159600599999999,4.5159600599999997e-08,45.159600599999997,2434241,0.2434241,-10.676228406000803,0.33362236191258426
17,3,uniform,10000000,1,10.026578302000001,1.0026578302e-06,1002.6578302,117708,0.0117708,-13.184168382840666,0.33362236191258426
17,4,local1,10000000,1,0.47001950799999997,4.7001950799999997e-08,47.001950799999996,2630792,0.26307920000000001,-14.162702599145753,0.32815748251771831
17,4,uniform,10000000,1,10.017648382000001,1.0017648382000002e-06,1001.7648382000002,112564,0.0112564,-9.367754404201472,0.32815748251771831
17,5,local1,10000000,1,0.46013954099999999,4.6013954099999998e-08,46.013954099999999,2646177,0.26461770000000001,-15.460680047945425,0.37038260050751776
17,5,uniform,10000000,1,10.023107262,1.0023107262e-06,1002.3107262,123950,0.012395,-15.460680047947186,0.37038260050751776
17,6,local1,10000000,1,0.36203237199999999,3.62032372e-08,36.203237199999997,1478786,0.1478786,-13.932749756961572,0.35074984651539948
17,6,uniform,10000000,1,10.014769457,1.0014769457000001e-06,1001.4769457000001,25207,0.0025206999999999999,-12.473006093077514,0.35074984651539948
17,7,local1,10000000,1,0.381531395,3.8153139500000001e-08,38.153139500000002,1899866,0.18998660000000001,-14.3550402932051,0.36559773997467082
17,7,uniform,10000000,1,10.010587234999999,1.0010587234999999e-06,1001.0587234999998,41748,0.0041748000000000002,-16.165336846471451,0.36559773997467082
