n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
14,0,local1,10000000,1,0.418563503,4.1856350299999999e-08,41.856350299999995,2513014,0.25130140000000001,-11.595527416429093,0.37133210087001856
14,0,uniform,10000000,1,6.6967684439999999,6.6967684439999997e-07,669.67684439999994,257098,0.025709800000000001,-12.124634808946331,0.37133210087001856
14,1,local1,10000000,1,0.40551035899999999,4.05510359e-08,40.551035900000002,2377148,0.2377148,-10.244227695184838,0.39161236674138467
14,1,uniform,10000000,1,6.6851751479999999,6.685175148e-07,668.51751479999996,164724,0.016472400000000002,-13.01364524548606,0.39161236674138467
14,2,local1,10000000,1,0.41624027400000002,4.1624027400000001e-08,41.624027400000003,2481098,0.24810979999999999,-7.7809395382616175,0.36828467602563264
14,2,uniform,10000000,1,6.6919036079999996,6.6919036079999992e-07,669.19036079999989,240131,0.024013099999999999,-8.9650283332184095,0.36828467602563264
14,3,local1,10000000,1,0.33274884999999998,3.3274884999999998e-08,33.274884999999998,1822069,0.1822069,-15.230167051584786,0.36057655365471314
14,3,uniform,10000000,1,6.6694300350000004,6.669430035e-07,666.94300350000003,51622,0.0051621999999999996,-12.538958108224906,0.36057655365471314
14,4,local1,10000000,1,0.39493882899999999,3.94938829e-08,39.493882900000003,2558349,0.25583489999999998,-12.090218915830848,0.39048130050002477
14,4,uniform,10000000,1,6.66996901,6.6699690100000001e-07,666.99690099999998,194210,0.019421000000000001,-8.0256634281334023,0.39048130050002477
14,5,local1,10000000,1,0.425984274,4.2598427400000003e-08,42.598427400000006,2670075,0.26700750000000001,-6.1413760824143377,0.34944905979263202
14,5,uniform,10000000,1,6.6567006480000002,6.6567006480000004e-07,665.67006480000009,299954,0.029995399999999998,-8.9678642241298352,0.34944905979263202
14,6,local1,10000000,1,0.37735755100000001,3.7735755100000001e-08,37.735755099999999,2093944,0.20939440000000001,-8.6373070033964829,0.39708727807953204
14,6,uniform,10000000,1,6.6712543310000001,6.6712543310000004e-07,667.12543310000001,168748,0.016874799999999999,-14.246859074362087,0.39708727807953204
14,7,local1,10000000,1,0.43030865000000001,4.3030865000000003e-08,43.030865000000006,2658123,0.2658123,-10.233427903449739,0.39528417448260056
14,7,uniform,10000000,1,6.674793416,6.6747934160000001e-07,667.4793416,258101,0.025810099999999999,-10.301067748927352,0.39528417448260056
14,8,local1,10000000,1,0.39973436000000001,3.9973436000000003e-08,39.973436000000007,2474904,0.2474904,-9.6439085588549958,0.38469293601852667
14,8,uniform,10000000,1,6.6769092539999999,6.6769092539999997e-07,667.69092539999997,255221,0.025522099999999999,-4.3440234552755062,0.38469293601852667
14,9,local1,10000000,1,0.37321203600000002,3.7321203599999999e-08,37.321203599999997,2014018,0.20140179999999999,-11.998393371230858,0.37083189576913528
14,9,uniform,10000000,1,6.684490576,6.6844905760000002e-07,668.44905760000006,128455,0.012845499999999999,-14.298456862124171,0.37083189576913528
14,10,local1,10000000,1,0.381906731,3.8190673100000001e-08,38.190673099999998,2210185,0.22101850000000001,-13.544495282535898,0.35663316166947057
14,10,uniform,10000000,1,6.6136720100000002,6.6136720100000006e-07,661.36720100000002,116722,0.011672200000000001,-10.225019290087207,0.35663316166947057
14,11,local1,10000000,1,0.434745194,4.34745194e-08,43.474519399999998,2739320,0.27393200000000001,-7.0251165364642487,0.40888355328318643
14,11,uniform,10000000,1,6.5886663370000003,6.5886663370000003e-07,658.86663370000008,391222,0.039122200000000003,-9.5070436688608595,0.40888355328318643
14,12,local1,10000000,1,0.419600625,4.1960062500000002e-08,41.960062499999999,2525609,0.25256089999999998,-10.579566335571513,0.34844388862790104
14,12,uniform,10000000,1,6.5843769730000004,6.5843769730000009e-07,658.43769730000008,312161,0.0312161,-11.179493572061077,0.34844388862790104
14,13,local1,10000000,1,0.40259464099999998,4.0259464100000001e-08,40.259464100000002,2472705,0.2472705,-9.6888045372060496,0.4208675444219433
14,13,uniform,10000000,1,6.5716465919999996,6.5716465919999999e-07,657.16465919999996,198424,0.0198424,-7.4210442835558004,0.4208675444219433
14,14,local1,10000000,1,0.34753394100000001,3.4753394100000002e-08,34.753394100000001,2153576,0.21535760000000001,-13.84566809667564,0.35945812098305346
14,14,uniform,10000000,1,6.5395266259999998,6.5395266259999994e-07,653.95266259999994,49312,0.0049312000000000002,-14.053459137512416,0.35945812098305346
14,15,local1,10000000,1,0.31145336800000001,3.11453368e-08,31.145336799999999,1423888,0.14238880000000001,-13.839704429844472,0.32814813576398427
14,15,uniform,10000000,1,6.5257780079999996,6.5257780080000001e-07,652.57780079999998,64610,0.0064609999999999997,-15.041340583027882,0.32814813576398427
14,16,local1,10000000,1,0.32866031800000001,3.2866031799999998e-08,32.866031799999995,1621606,0.16216059999999999,-11.932003517836195,0.39555465126478245
14,16,uniform,10000000,1,6.5373289349999997,6.5373289349999993e-07,653.73289349999993,117688,0.011768799999999999,-8.9170347162074943,0.39555465126478245
14,17,local1,10000000,1,0.422895458,4.2289545800000001e-08,42.289545799999999,2734309,0.27343089999999998,-8.348567890406823,0.37498693451297521
14,17,uniform,10000000,1,6.5454345639999998,6.5454345640000001e-07,654.54345639999997,316752,0.031675200000000001,-7.9393875142216919,0.37498693451297521
