n,instance,move,steps,beta,seconds,seconds_per_move,ns_per_move,accepted,acceptance_rate,final_energy,alpha
40,0,local1,10000000,1,0.60011017,6.0011017000000003e-08,60.011017000000002,2154253,0.21542529999999999,-32.334261059054541,0.22032183381711329
40,0,uniform,10000000,1,24.28587065,2.4285870649999999e-06,2428.5870649999997,988,9.8800000000000003e-05,-32.572884319638732,0.22032183381711329
40,1,local1,10000000,1,0.57059057499999999,5.7059057499999998e-08,57.059057500000002,1917356,0.19173560000000001,-32.128980830685485,0.211416575889808
40,1,uniform,10000000,1,24.282835859999999,2.4282835860000001e-06,2428.283586,862,8.6199999999999995e-05,-35.058251976562687,0.211416575889808
40,2,local1,10000000,1,0.58990308899999999,5.8990308900000002e-08,58.990308900000002,2101108,0.21011079999999999,-35.795868219377262,0.22792532141204902
40,2,uniform,10000000,1,24.281511690999999,2.4281511691e-06,2428.1511691000001,1015,0.0001015,-28.579236495041453,0.22792532141204902
40,3,local1,10000000,1,0.57912302400000004,5.7912302400000006e-08,57.912302400000009,2005748,0.2005748,-31.919576066218845,0.22290991163931037
40,3,uniform,10000000,1,24.283820486,2.4283820486e-06,2428.3820486,600,6.0000000000000002e-05,-33.96981529137102,0.22290991163931037
40,4,local1,10000000,1,0.57320412700000001,5.7320412700000004e-08,57.320412700000006,1995001,0.19950010000000001,-36.598647064440634,0.22976549329952611
40,4,uniform,10000000,1,24.281432067000001,2.4281432067000002e-06,2428.1432067000001,852,8.5199999999999997e-05,-33.58765282299607,0.22976549329952611
40,5,local1,10000000,1,0.55651293899999998,5.5651293899999999e-08,55.651293899999999,1878160,0.18781600000000001,-35.181856954606793,0.22338040826136735
40,5,uniform,10000000,1,24.285536023999999,2.4285536023999998e-06,2428.5536023999998,214,2.1399999999999998e-05,-33.501601148198155,0.22338040826136735
40,6,local1,10000000,1,0.56524272799999997,5.6524272799999998e-08,56.524272799999999,1893784,0.1893784,-38.768012302279097,0.23166787018817384
